in:Length,in:Stiffness index,in:Strength class,in:CC Height,out:Transverse flexibility Te,out:Transverse flexibility,img
8,0,C24,120,750.647593,750.79,Length8_Stiffnessindex0_StrengthclassC24_CCHeight120_GH_Print.png
3,1,C24,120,11.210623,11.213,Length3_Stiffnessindex1_StrengthclassC24_CCHeight120_GH_Print.png
4,1,C24,120,34.930205,34.938,Length4_Stiffnessindex1_StrengthclassC24_CCHeight120_GH_Print.png
5,1,C24,120,84.712794,84.731,Length5_Stiffnessindex1_StrengthclassC24_CCHeight120_GH_Print.png
6,1,C24,120,175.022876,175.06,Length6_Stiffnessindex1_StrengthclassC24_CCHeight120_GH_Print.png
7,1,C24,120,323.539269,323.607,Length7_Stiffnessindex1_StrengthclassC24_CCHeight120_GH_Print.png
8,1,C24,120,551.15512,551.268,Length8_Stiffnessindex1_StrengthclassC24_CCHeight120_GH_Print.png
3,3,C24,120,7.724307,7.726,Length3_Stiffnessindex3_StrengthclassC24_CCHeight120_GH_Print.png
4,3,C24,120,23.911726,23.917,Length4_Stiffnessindex3_StrengthclassC24_CCHeight120_GH_Print.png
5,3,C24,120,57.812209,57.826,Length5_Stiffnessindex3_StrengthclassC24_CCHeight120_GH_Print.png
6,3,C24,120,119.241823,119.27,Length6_Stiffnessindex3_StrengthclassC24_CCHeight120_GH_Print.png
7,3,C24,120,220.197981,220.249,Length7_Stiffnessindex3_StrengthclassC24_CCHeight120_GH_Print.png
8,3,C24,120,374.859447,374.946,Length8_Stiffnessindex3_StrengthclassC24_CCHeight120_GH_Print.png
3,8,C24,120,5.687565,5.689,Length3_Stiffnessindex8_StrengthclassC24_CCHeight120_GH_Print.png
4,8,C24,120,17.474614,17.479,Length4_Stiffnessindex8_StrengthclassC24_CCHeight120_GH_Print.png
5,8,C24,120,42.096604,42.108,Length5_Stiffnessindex8_StrengthclassC24_CCHeight120_GH_Print.png
6,8,C24,120,86.653944,86.676,Length6_Stiffnessindex8_StrengthclassC24_CCHeight120_GH_Print.png
7,8,C24,120,159.824914,159.866,Length7_Stiffnessindex8_StrengthclassC24_CCHeight120_GH_Print.png
8,8,C24,120,271.865658,271.936,Length8_Stiffnessindex8_StrengthclassC24_CCHeight120_GH_Print.png
3,16,C24,120,4.663533,4.665,Length3_Stiffnessindex16_StrengthclassC24_CCHeight120_GH_Print.png
4,16,C24,120,14.238167,14.242,Length4_Stiffnessindex16_StrengthclassC24_CCHeight120_GH_Print.png
5,16,C24,120,34.195122,34.205,Length5_Stiffnessindex16_StrengthclassC24_CCHeight120_GH_Print.png
6,16,C24,120,70.269431,70.289,Length6_Stiffnessindex16_StrengthclassC24_CCHeight120_GH_Print.png
7,16,C24,120,129.47058,129.507,Length7_Stiffnessindex16_StrengthclassC24_CCHeight120_GH_Print.png
8,16,C24,120,220.082506,220.144,Length8_Stiffnessindex16_StrengthclassC24_CCHeight120_GH_Print.png
3,27,C24,120,4.136755,4.138,Length3_Stiffnessindex27_StrengthclassC24_CCHeight120_GH_Print.png
4,27,C24,120,12.57329,12.577,Length4_Stiffnessindex27_StrengthclassC24_CCHeight120_GH_Print.png
5,27,C24,120,30.130482,30.139,Length5_Stiffnessindex27_StrengthclassC24_CCHeight120_GH_Print.png
6,27,C24,120,61.840993,61.859,Length6_Stiffnessindex27_StrengthclassC24_CCHeight120_GH_Print.png
7,27,C24,120,113.855858,113.89,Length7_Stiffnessindex27_StrengthclassC24_CCHeight120_GH_Print.png
8,27,C24,120,193.444479,193.502,Length8_Stiffnessindex27_StrengthclassC24_CCHeight120_GH_Print.png
3,43,C24,120,3.848011,3.849,Length3_Stiffnessindex43_StrengthclassC24_CCHeight120_GH_Print.png
4,43,C24,120,11.660714,11.664,Length4_Stiffnessindex43_StrengthclassC24_CCHeight120_GH_Print.png
5,43,C24,120,27.902513,27.911,Length5_Stiffnessindex43_StrengthclassC24_CCHeight120_GH_Print.png
6,43,C24,120,57.221077,57.239,Length6_Stiffnessindex43_StrengthclassC24_CCHeight120_GH_Print.png
7,43,C24,120,105.296893,105.329,Length7_Stiffnessindex43_StrengthclassC24_CCHeight120_GH_Print.png
8,43,C24,120,178.843263,178.898,Length8_Stiffnessindex43_StrengthclassC24_CCHeight120_GH_Print.png
3,64,C24,120,3.67918,3.68,Length3_Stiffnessindex64_StrengthclassC24_CCHeight120_GH_Print.png
4,64,C24,120,11.127126,11.131,Length4_Stiffnessindex64_StrengthclassC24_CCHeight120_GH_Print.png
5,64,C24,120,26.599808,26.608,Length5_Stiffnessindex64_StrengthclassC24_CCHeight120_GH_Print.png
6,64,C24,120,54.519788,54.537,Length6_Stiffnessindex64_StrengthclassC24_CCHeight120_GH_Print.png
7,64,C24,120,100.292421,100.324,Length7_Stiffnessindex64_StrengthclassC24_CCHeight120_GH_Print.png
8,64,C24,120,170.305854,170.359,Length8_Stiffnessindex64_StrengthclassC24_CCHeight120_GH_Print.png
3,0,C27,120,14.497379,14.5,Length3_Stiffnessindex0_StrengthclassC27_CCHeight120_GH_Print.png
4,0,C27,120,45.338848,45.348,Length4_Stiffnessindex0_StrengthclassC27_CCHeight120_GH_Print.png
5,0,C27,120,110.148103,110.17,Length5_Stiffnessindex0_StrengthclassC27_CCHeight120_GH_Print.png
6,0,C27,120,227.792099,227.837,Length6_Stiffnessindex0_StrengthclassC27_CCHeight120_GH_Print.png
7,0,C27,120,421.330445,421.412,Length7_Stiffnessindex0_StrengthclassC27_CCHeight120_GH_Print.png
8,0,C27,120,718.015408,718.152,Length8_Stiffnessindex0_StrengthclassC27_CCHeight120_GH_Print.png
3,1,C27,120,10.723861,10.726,Length3_Stiffnessindex1_StrengthclassC27_CCHeight120_GH_Print.png
4,1,C27,120,33.412667,33.42,Length4_Stiffnessindex1_StrengthclassC27_CCHeight120_GH_Print.png
5,1,C27,120,81.031452,81.049,Length5_Stiffnessindex1_StrengthclassC27_CCHeight120_GH_Print.png
6,1,C27,120,167.415811,167.451,Length6_Stiffnessindex1_StrengthclassC27_CCHeight120_GH_Print.png
7,1,C27,120,309.475917,309.54,Length7_Stiffnessindex1_StrengthclassC27_CCHeight120_GH_Print.png
8,1,C27,120,527.196521,527.305,Length8_Stiffnessindex1_StrengthclassC27_CCHeight120_GH_Print.png
3,3,C27,120,7.389124,7.391,Length3_Stiffnessindex3_StrengthclassC27_CCHeight120_GH_Print.png
4,3,C27,120,22.873252,22.879,Length4_Stiffnessindex3_StrengthclassC27_CCHeight120_GH_Print.png
5,3,C27,120,55.300458,55.313,Length5_Stiffnessindex3_StrengthclassC27_CCHeight120_GH_Print.png
6,3,C27,120,114.060021,114.087,Length6_Stiffnessindex3_StrengthclassC27_CCHeight120_GH_Print.png
7,3,C27,120,210.627729,210.677,Length7_Stiffnessindex3_StrengthclassC27_CCHeight120_GH_Print.png
8,3,C27,120,358.565876,358.648,Length8_Stiffnessindex3_StrengthclassC27_CCHeight120_GH_Print.png
3,8,C27,120,5.440936,5.442,Length3_Stiffnessindex8_StrengthclassC27_CCHeight120_GH_Print.png
4,8,C27,120,16.716015,16.72,Length4_Stiffnessindex8_StrengthclassC27_CCHeight120_GH_Print.png
5,8,C27,120,40.26814,40.279,Length5_Stiffnessindex8_StrengthclassC27_CCHeight120_GH_Print.png
6,8,C27,120,82.889007,82.91,Length6_Stiffnessindex8_StrengthclassC27_CCHeight120_GH_Print.png
7,8,C27,120,152.879577,152.919,Length7_Stiffnessindex8_StrengthclassC27_CCHeight120_GH_Print.png
8,8,C27,120,260.050079,260.117,Length8_Stiffnessindex8_StrengthclassC27_CCHeight120_GH_Print.png
3,16,C27,120,4.461427,4.463,Length3_Stiffnessindex16_StrengthclassC27_CCHeight120_GH_Print.png
4,16,C27,120,13.620283,13.624,Length4_Stiffnessindex16_StrengthclassC27_CCHeight120_GH_Print.png
5,16,C27,120,32.710201,32.719,Length5_Stiffnessindex16_StrengthclassC27_CCHeight120_GH_Print.png
6,16,C27,120,67.216864,67.236,Length6_Stiffnessindex16_StrengthclassC27_CCHeight120_GH_Print.png
7,16,C27,120,123.844998,123.88,Length7_Stiffnessindex16_StrengthclassC27_CCHeight120_GH_Print.png
8,16,C27,120,210.518368,210.577,Length8_Stiffnessindex16_StrengthclassC27_CCHeight120_GH_Print.png
3,27,C27,120,3.957553,3.959,Length3_Stiffnessindex27_StrengthclassC27_CCHeight120_GH_Print.png
4,27,C27,120,12.027792,12.031,Length4_Stiffnessindex27_StrengthclassC27_CCHeight120_GH_Print.png
5,27,C27,120,28.822284,28.831,Length5_Stiffnessindex27_StrengthclassC27_CCHeight120_GH_Print.png
6,27,C27,120,59.154879,59.172,Length6_Stiffnessindex27_StrengthclassC27_CCHeight120_GH_Print.png
7,27,C27,120,108.909176,108.941,Length7_Stiffnessindex27_StrengthclassC27_CCHeight120_GH_Print.png
8,27,C27,120,185.038516,185.093,Length8_Stiffnessindex27_StrengthclassC27_CCHeight120_GH_Print.png
3,43,C27,120,3.681362,3.682,Length3_Stiffnessindex43_StrengthclassC27_CCHeight120_GH_Print.png
4,43,C27,120,11.154893,11.158,Length4_Stiffnessindex43_StrengthclassC27_CCHeight120_GH_Print.png
5,43,C27,120,26.691183,26.699,Length5_Stiffnessindex43_StrengthclassC27_CCHeight120_GH_Print.png
6,43,C27,120,54.735829,54.753,Length6_Stiffnessindex43_StrengthclassC27_CCHeight120_GH_Print.png
7,43,C27,120,100.72234,100.753,Length7_Stiffnessindex43_StrengthclassC27_CCHeight120_GH_Print.png
8,43,C27,120,171.072135,171.125,Length8_Stiffnessindex43_StrengthclassC27_CCHeight120_GH_Print.png
3,64,C27,120,3.519872,3.521,Length3_Stiffnessindex64_StrengthclassC27_CCHeight120_GH_Print.png
4,64,C27,120,10.644505,10.648,Length4_Stiffnessindex64_StrengthclassC27_CCHeight120_GH_Print.png
5,64,C27,120,25.445117,25.453,Length5_Stiffnessindex64_StrengthclassC27_CCHeight120_GH_Print.png
6,64,C27,120,52.151987,52.168,Length6_Stiffnessindex64_StrengthclassC27_CCHeight120_GH_Print.png
7,64,C27,120,95.935454,95.966,Length7_Stiffnessindex64_StrengthclassC27_CCHeight120_GH_Print.png
8,64,C27,120,162.905918,162.957,Length8_Stiffnessindex64_StrengthclassC27_CCHeight120_GH_Print.png
3,0,C30,120,13.8939,13.897,Length3_Stiffnessindex0_StrengthclassC30_CCHeight120_GH_Print.png
4,0,C30,120,43.450758,43.459,Length4_Stiffnessindex0_StrengthclassC30_CCHeight120_GH_Print.png
5,0,C30,120,105.560206,105.581,Length5_Stiffnessindex0_StrengthclassC30_CCHeight120_GH_Print.png
6,0,C30,120,218.303076,218.346,Length6_Stiffnessindex0_StrengthclassC30_CCHeight120_GH_Print.png
7,0,C30,120,403.77816,403.857,Length7_Stiffnessindex0_StrengthclassC30_CCHeight120_GH_Print.png
8,0,C30,120,688.102214,688.233,Length8_Stiffnessindex0_StrengthclassC30_CCHeight120_GH_Print.png
3,1,C30,120,10.277612,10.28,Length3_Stiffnessindex1_StrengthclassC30_CCHeight120_GH_Print.png
4,1,C30,120,32.021502,32.028,Length4_Stiffnessindex1_StrengthclassC30_CCHeight120_GH_Print.png
5,1,C30,120,77.656749,77.673,Length5_Stiffnessindex1_StrengthclassC30_CCHeight120_GH_Print.png
6,1,C30,120,160.442466,160.476,Length6_Stiffnessindex1_StrengthclassC30_CCHeight120_GH_Print.png
7,1,C30,120,296.584237,296.646,Length7_Stiffnessindex1_StrengthclassC30_CCHeight120_GH_Print.png
8,1,C30,120,505.234114,505.338,Length8_Stiffnessindex1_StrengthclassC30_CCHeight120_GH_Print.png
3,3,C30,120,7.081822,7.083,Length3_Stiffnessindex3_StrengthclassC30_CCHeight120_GH_Print.png
4,3,C30,120,21.921229,21.926,Length4_Stiffnessindex3_StrengthclassC30_CCHeight120_GH_Print.png
5,3,C30,120,52.997879,53.01,Length5_Stiffnessindex3_StrengthclassC30_CCHeight120_GH_Print.png
6,3,C30,120,109.309834,109.335,Length6_Stiffnessindex3_StrengthclassC30_CCHeight120_GH_Print.png
7,3,C30,120,201.854724,201.902,Length7_Stiffnessindex3_StrengthclassC30_CCHeight120_GH_Print.png
8,3,C30,120,343.629746,343.709,Length8_Stiffnessindex3_StrengthclassC30_CCHeight120_GH_Print.png
3,8,C30,120,5.214809,5.216,Length3_Stiffnessindex8_StrengthclassC30_CCHeight120_GH_Print.png
4,8,C30,120,16.020543,16.025,Length4_Stiffnessindex8_StrengthclassC30_CCHeight120_GH_Print.png
5,8,C30,120,38.591908,38.602,Length5_Stiffnessindex8_StrengthclassC30_CCHeight120_GH_Print.png
6,8,C30,120,79.437613,79.458,Length6_Stiffnessindex8_StrengthclassC30_CCHeight120_GH_Print.png
7,8,C30,120,146.512745,146.551,Length7_Stiffnessindex8_StrengthclassC30_CCHeight120_GH_Print.png
8,8,C30,120,249.218774,249.283,Length8_Stiffnessindex8_StrengthclassC30_CCHeight120_GH_Print.png
3,16,C30,120,4.276113,4.277,Length3_Stiffnessindex16_StrengthclassC30_CCHeight120_GH_Print.png
4,16,C30,120,13.0538,13.057,Length4_Stiffnessindex16_StrengthclassC30_CCHeight120_GH_Print.png
5,16,C30,120,31.348883,31.358,Length5_Stiffnessindex16_StrengthclassC30_CCHeight120_GH_Print.png
6,16,C30,120,64.418475,64.437,Length6_Stiffnessindex16_StrengthclassC30_CCHeight120_GH_Print.png
7,16,C30,120,118.687939,118.721,Length7_Stiffnessindex16_StrengthclassC30_CCHeight120_GH_Print.png
8,16,C30,120,201.750884,201.807,Length8_Stiffnessindex16_StrengthclassC30_CCHeight120_GH_Print.png
3,27,C30,120,3.793233,3.794,Length3_Stiffnessindex27_StrengthclassC30_CCHeight120_GH_Print.png
4,27,C30,120,11.527663,11.531,Length4_Stiffnessindex27_StrengthclassC30_CCHeight120_GH_Print.png
5,27,C30,120,27.622962,27.631,Length5_Stiffnessindex27_StrengthclassC30_CCHeight120_GH_Print.png
6,27,C30,120,56.692407,56.709,Length6_Stiffnessindex27_StrengthclassC30_CCHeight120_GH_Print.png
7,27,C30,120,104.374444,104.405,Length7_Stiffnessindex27_StrengthclassC30_CCHeight120_GH_Print.png
8,27,C30,120,177.332693,177.385,Length8_Stiffnessindex27_StrengthclassC30_CCHeight120_GH_Print.png
3,43,C30,120,3.528551,3.53,Length3_Stiffnessindex43_StrengthclassC30_CCHeight120_GH_Print.png
4,43,C30,120,10.691135,10.694,Length4_Stiffnessindex43_StrengthclassC30_CCHeight120_GH_Print.png
5,43,C30,120,25.580658,25.588,Length5_Stiffnessindex43_StrengthclassC30_CCHeight120_GH_Print.png
6,43,C30,120,52.457484,52.474,Length6_Stiffnessindex43_StrengthclassC30_CCHeight120_GH_Print.png
7,43,C30,120,96.528726,96.558,Length7_Stiffnessindex43_StrengthclassC30_CCHeight120_GH_Print.png
8,43,C30,120,163.948244,163.999,Length8_Stiffnessindex43_StrengthclassC30_CCHeight120_GH_Print.png
3,64,C30,120,3.373789,3.375,Length3_Stiffnessindex64_StrengthclassC30_CCHeight120_GH_Print.png
4,64,C30,120,10.202012,10.205,Length4_Stiffnessindex64_StrengthclassC30_CCHeight120_GH_Print.png
5,64,C30,120,24.386511,24.394,Length5_Stiffnessindex64_StrengthclassC30_CCHeight120_GH_Print.png
6,64,C30,120,49.981302,49.997,Length6_Stiffnessindex64_StrengthclassC30_CCHeight120_GH_Print.png
7,64,C30,120,91.941293,91.97,Length7_Stiffnessindex64_StrengthclassC30_CCHeight120_GH_Print.png
8,64,C30,120,156.122286,156.171,Length8_Stiffnessindex64_StrengthclassC30_CCHeight120_GH_Print.png
3,0,C45,120,11.114411,11.117,Length3_Stiffnessindex0_StrengthclassC45_CCHeight120_GH_Print.png
4,0,C45,120,34.759346,34.766,Length4_Stiffnessindex0_StrengthclassC45_CCHeight120_GH_Print.png
5,0,C45,120,84.446195,84.463,Length5_Stiffnessindex0_StrengthclassC45_CCHeight120_GH_Print.png
6,0,C45,120,174.639624,174.674,Length6_Stiffnessindex0_StrengthclassC45_CCHeight120_GH_Print.png
7,0,C45,120,323.018667,323.082,Length7_Stiffnessindex0_StrengthclassC45_CCHeight120_GH_Print.png
8,0,C45,120,550.476729,550.583,Length8_Stiffnessindex0_StrengthclassC45_CCHeight120_GH_Print.png
3,1,C45,120,8.22138,8.223,Length3_Stiffnessindex1_StrengthclassC45_CCHeight120_GH_Print.png
4,1,C45,120,25.615941,25.621,Length4_Stiffnessindex1_StrengthclassC45_CCHeight120_GH_Print.png
5,1,C45,120,62.123429,62.137,Length5_Stiffnessindex1_StrengthclassC45_CCHeight120_GH_Print.png
6,1,C45,120,128.351137,128.378,Length6_Stiffnessindex1_StrengthclassC45_CCHeight120_GH_Print.png
7,1,C45,120,237.263529,237.313,Length7_Stiffnessindex1_StrengthclassC45_CCHeight120_GH_Print.png
8,1,C45,120,404.182248,404.266,Length8_Stiffnessindex1_StrengthclassC45_CCHeight120_GH_Print.png
3,3,C45,120,5.664749,5.666,Length3_Stiffnessindex3_StrengthclassC45_CCHeight120_GH_Print.png
4,3,C45,120,17.535722,17.54,Length4_Stiffnessindex3_StrengthclassC45_CCHeight120_GH_Print.png
5,3,C45,120,42.396334,42.406,Length5_Stiffnessindex3_StrengthclassC45_CCHeight120_GH_Print.png
6,3,C45,120,87.445031,87.465,Length6_Stiffnessindex3_StrengthclassC45_CCHeight120_GH_Print.png
7,3,C45,120,161.479918,161.518,Length7_Stiffnessindex3_StrengthclassC45_CCHeight120_GH_Print.png
8,3,C45,120,274.898754,274.962,Length8_Stiffnessindex3_StrengthclassC45_CCHeight120_GH_Print.png
3,8,C45,120,4.171138,4.172,Length3_Stiffnessindex8_StrengthclassC45_CCHeight120_GH_Print.png
4,8,C45,120,12.815174,12.818,Length4_Stiffnessindex8_StrengthclassC45_CCHeight120_GH_Print.png
5,8,C45,120,30.871557,30.88,Length5_Stiffnessindex8_StrengthclassC45_CCHeight120_GH_Print.png
6,8,C45,120,63.547254,63.564,Length6_Stiffnessindex8_StrengthclassC45_CCHeight120_GH_Print.png
7,8,C45,120,117.206335,117.237,Length7_Stiffnessindex8_StrengthclassC45_CCHeight120_GH_Print.png
8,8,C45,120,199.369976,199.421,Length8_Stiffnessindex8_StrengthclassC45_CCHeight120_GH_Print.png
3,16,C45,120,3.420181,3.421,Length3_Stiffnessindex16_StrengthclassC45_CCHeight120_GH_Print.png
4,16,C45,120,10.441779,10.445,Length4_Stiffnessindex16_StrengthclassC45_CCHeight120_GH_Print.png
5,16,C45,120,25.077136,25.084,Length5_Stiffnessindex16_StrengthclassC45_CCHeight120_GH_Print.png
6,16,C45,120,51.531944,51.546,Length6_Stiffnessindex16_StrengthclassC45_CCHeight120_GH_Print.png
7,16,C45,120,94.946491,94.973,Length7_Stiffnessindex16_StrengthclassC45_CCHeight120_GH_Print.png
8,16,C45,120,161.395664,161.441,Length8_Stiffnessindex16_StrengthclassC45_CCHeight120_GH_Print.png
3,27,C45,120,3.033878,3.035,Length3_Stiffnessindex27_StrengthclassC45_CCHeight120_GH_Print.png
4,27,C45,120,9.22087,9.224,Length4_Stiffnessindex27_StrengthclassC45_CCHeight120_GH_Print.png
5,27,C45,120,22.0964,22.103,Length5_Stiffnessindex27_StrengthclassC45_CCHeight120_GH_Print.png
6,27,C45,120,45.351089,45.365,Length6_Stiffnessindex27_StrengthclassC45_CCHeight120_GH_Print.png
7,27,C45,120,83.495695,83.52,Length7_Stiffnessindex27_StrengthclassC45_CCHeight120_GH_Print.png
8,27,C45,120,141.861112,141.903,Length8_Stiffnessindex27_StrengthclassC45_CCHeight120_GH_Print.png
3,43,C45,120,2.822131,2.823,Length3_Stiffnessindex43_StrengthclassC45_CCHeight120_GH_Print.png
4,43,C45,120,8.551647,8.554,Length4_Stiffnessindex43_StrengthclassC45_CCHeight120_GH_Print.png
5,43,C45,120,20.462556,20.469,Length5_Stiffnessindex43_StrengthclassC45_CCHeight120_GH_Print.png
6,43,C45,120,41.963151,41.976,Length6_Stiffnessindex43_StrengthclassC45_CCHeight120_GH_Print.png
7,43,C45,120,77.21912,77.243,Length7_Stiffnessindex43_StrengthclassC45_CCHeight120_GH_Print.png
8,43,C45,120,131.153553,131.194,Length8_Stiffnessindex43_StrengthclassC45_CCHeight120_GH_Print.png
3,64,C45,120,2.698322,2.699,Length3_Stiffnessindex64_StrengthclassC45_CCHeight120_GH_Print.png
4,64,C45,120,8.160349,8.163,Length4_Stiffnessindex64_StrengthclassC45_CCHeight120_GH_Print.png
5,64,C45,120,19.507239,19.513,Length5_Stiffnessindex64_StrengthclassC45_CCHeight120_GH_Print.png
6,64,C45,120,39.982205,39.995,Length6_Stiffnessindex64_StrengthclassC45_CCHeight120_GH_Print.png
7,64,C45,120,73.549174,73.572,Length7_Stiffnessindex64_StrengthclassC45_CCHeight120_GH_Print.png
8,64,C45,120,124.892786,124.932,Length8_Stiffnessindex64_StrengthclassC45_CCHeight120_GH_Print.png
3,0,C14,145,13.646716,13.649,Length3_Stiffnessindex0_StrengthclassC14_CCHeight145_GH_Print.png
4,0,C14,145,42.480293,42.489,Length4_Stiffnessindex0_StrengthclassC14_CCHeight145_GH_Print.png
5,0,C14,145,102.977058,102.997,Length5_Stiffnessindex0_StrengthclassC14_CCHeight145_GH_Print.png
6,0,C14,145,212.70578,212.748,Length6_Stiffnessindex0_StrengthclassC14_CCHeight145_GH_Print.png
7,0,C14,145,393.139399,393.216,Length7_Stiffnessindex0_StrengthclassC14_CCHeight145_GH_Print.png
8,0,C14,145,669.655024,669.783,Length8_Stiffnessindex0_StrengthclassC14_CCHeight145_GH_Print.png
3,1,C14,145,10.132844,10.135,Length3_Stiffnessindex1_StrengthclassC14_CCHeight145_GH_Print.png
4,1,C14,145,31.374721,31.381,Length4_Stiffnessindex1_StrengthclassC14_CCHeight145_GH_Print.png
5,1,C14,145,75.863846,75.88,Length5_Stiffnessindex1_StrengthclassC14_CCHeight145_GH_Print.png
6,1,C14,145,156.483825,156.517,Length6_Stiffnessindex1_StrengthclassC14_CCHeight145_GH_Print.png
7,1,C14,145,288.981286,289.042,Length7_Stiffnessindex1_StrengthclassC14_CCHeight145_GH_Print.png
8,1,C14,145,491.965882,492.067,Length8_Stiffnessindex1_StrengthclassC14_CCHeight145_GH_Print.png
3,3,C14,145,7.027562,7.029,Length3_Stiffnessindex3_StrengthclassC14_CCHeight145_GH_Print.png
4,3,C14,145,21.560495,21.566,Length4_Stiffnessindex3_StrengthclassC14_CCHeight145_GH_Print.png
5,3,C14,145,51.903334,51.915,Length5_Stiffnessindex3_StrengthclassC14_CCHeight145_GH_Print.png
6,3,C14,145,106.799307,106.824,Length6_Stiffnessindex3_StrengthclassC14_CCHeight145_GH_Print.png
7,3,C14,145,196.934582,196.98,Length7_Stiffnessindex3_StrengthclassC14_CCHeight145_GH_Print.png
8,3,C14,145,334.938268,335.015,Length8_Stiffnessindex3_StrengthclassC14_CCHeight145_GH_Print.png
3,8,C14,145,5.213423,5.215,Length3_Stiffnessindex8_StrengthclassC14_CCHeight145_GH_Print.png
4,8,C14,145,15.826921,15.831,Length4_Stiffnessindex8_StrengthclassC14_CCHeight145_GH_Print.png
5,8,C14,145,37.90535,37.915,Length5_Stiffnessindex8_StrengthclassC14_CCHeight145_GH_Print.png
6,8,C14,145,77.773088,77.793,Length6_Stiffnessindex8_StrengthclassC14_CCHeight145_GH_Print.png
7,8,C14,145,143.159928,143.197,Length7_Stiffnessindex8_StrengthclassC14_CCHeight145_GH_Print.png
8,8,C14,145,243.201083,243.264,Length8_Stiffnessindex8_StrengthclassC14_CCHeight145_GH_Print.png
3,16,C14,145,4.301312,4.302,Length3_Stiffnessindex16_StrengthclassC14_CCHeight145_GH_Print.png
4,16,C14,145,12.944198,12.948,Length4_Stiffnessindex16_StrengthclassC14_CCHeight145_GH_Print.png
5,16,C14,145,30.867453,30.876,Length5_Stiffnessindex16_StrengthclassC14_CCHeight145_GH_Print.png
6,16,C14,145,63.179304,63.197,Length6_Stiffnessindex16_StrengthclassC14_CCHeight145_GH_Print.png
7,16,C14,145,116.123142,116.156,Length7_Stiffnessindex16_StrengthclassC14_CCHeight145_GH_Print.png
8,16,C14,145,197.077519,197.133,Length8_Stiffnessindex16_StrengthclassC14_CCHeight145_GH_Print.png
3,27,C14,145,3.832108,3.833,Length3_Stiffnessindex27_StrengthclassC14_CCHeight145_GH_Print.png
4,27,C14,145,11.461283,11.465,Length4_Stiffnessindex27_StrengthclassC14_CCHeight145_GH_Print.png
5,27,C14,145,27.247054,27.255,Length5_Stiffnessindex27_StrengthclassC14_CCHeight145_GH_Print.png
6,27,C14,145,55.672044,55.688,Length6_Stiffnessindex27_StrengthclassC14_CCHeight145_GH_Print.png
